,Nama,Total,Unit,Harga Per Item,Bulan,Di Tanggal,Weekend,Hari Libur,M1,M2,Hari,Quantity
2825,OPTIVAR 15 ML  ,45000,BABY CAT MILK 300 GR  ,45000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2826,PAKAN BEAUTY BIASA 20KG  ,54000,BABY CAT 12X195G  ,27000.0,3,31,0,0,1.0,6.123233995736766e-17,4,2.0
2827,PAKAN BEAUTY GOLD 15KG  ,35000,BABY CAT 12X195G  ,35000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2828,"PAKAN BOLT CAT KUNING ( TUNA ) @ 1KG, @ 20KG  ",46000,BABY CAT 12X195G  ,23000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.99
2829,PAKAN IRUKA CAT ALL STAGE 300G  ,20000,BABYCAT 4K  ,20000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2830,PASIR LOVESAND KOPI 20KG  ,130000,BANTAL LEHER KUCING L  ,130000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2831,PASIR SENIOR COFFE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2832,PASIR SENIOR LEMON 5L IKOONA  ,40000,BANTAL LEHER KUCING L  ,40000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2833,PASIR SENIOR ROSE 5L IKOONA  ,40000,BANTAL LEHER KUCING L  ,40000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2834,PEDIGREE BEEF & VEG 20KG  ,580000,BABYCAT 4K  ,580000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2835,PEDIGREE DENTASTIX VP MEDIUM 344GR  ,59000,BABYCAT 4K  ,59000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2836,PEDIGREE PDG BEEF 400G  ,69000,BABYCAT 4K  ,23000.0,3,31,0,0,1.0,6.123233995736766e-17,4,2.95
2837,PEDIGREE PDG CHICKEN 400GR  ,23000,BABYCAT 4K  ,23000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2838,PEDIGREE POUCH CHICKEN & GRILLED VEG 80G  ,78000,BABYCAT 4K  ,6500.0,3,31,0,0,1.0,6.123233995736766e-17,4,11.51
2839,PEDIGREE PUPPY 1.3KG FREE 1 PD TASTY BITE  ,62000,BABYCAT 4K  ,62000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2840,PEDIGREE PUPPY NEW 400GR  ,46000,BABYCAT 4K  ,23000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.99
2841,PERSIAN  4 KG  ,584250,BABY CAT 12X195G  ,584250.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2842,PERSIAN ADULT 12 X 85 GR  ,22000,BABYCAT 4K  ,22000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2843,PET BATH SHAMPOO DORRIKEY 510 ML FOR CAT  ,50000,BABY CAT MILK 300 GR  ,50000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.01
2844,PET HOUSE MOTIF VILLA  ,180000,BABYCAT 4K  ,180000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2845,PET MUZZLE SOFT PLASTIC NO.3  ,30000,BABYCAT 4K  ,30000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2846,PET PROTECTIVE RING NO.6 ( 18-22 CM )  ,20000,BABYCAT 4K  ,20000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2847,PET SHAMPO 4 IN 1 DEDICATED BLUE 300 ML  ,70000,BABY CAT MILK 300 GR  ,70000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2848,PROPLAN CAT ADULT CHICKEN POUCH 85GR  ,198000,BABYCAT 4K  ,16500.0,3,31,0,0,1.0,6.123233995736766e-17,4,13.84
2849,RECENT AA 1600  ,75000,BABYCAT 4K  ,75000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2850,REFILL ROLL  ,12000,BABYCAT 4K  ,6000.0,3,31,0,0,1.0,6.123233995736766e-17,4,2.05
2851,SHAMPOO & CONDI PAWPET STRAWBERY 100ML  ,18000,BABY CAT MILK 300 GR  ,18000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2852,SMELL GOOD  ,30000,BABY CAT MILK 300 GR  ,30000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2853,SNACK CAT PEIEN SALMON AND SHRIMP @50 PCS  ,55000,BABYCAT 4K  ,2500.0,3,31,0,0,1.0,6.123233995736766e-17,4,57.14
2854,SNACK CAT PEIEN TUNA AND SHRIMP @50 PCS  ,61500,BABYCAT 4K  ,2365.3846153846152,3,31,0,0,1.0,6.123233995736766e-17,4,57.94
2855,SNACK CAT PEIEN TUNA CHICKEN @50 PCS  ,46000,BABYCAT 4K  ,2421.0526315789475,3,31,0,0,1.0,6.123233995736766e-17,4,57.25
2856,SNAPPY TOM TUNA & SHIRMP 85G  ,7000,BABYCAT 4K  ,7000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2857,STIK  FEATHER ZY  ,12000,BABYCAT 4K  ,12000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2858,TEMP CREAMY PURRRR EE CHICKEN &TUNA 48GR  ,20000,BABYCAT 4K  ,20000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2859,TEMPTATION MIX UPS TUNA SALMON & SHRIMP 2X6X75GR  ,27000,BABYCAT 4K  ,27000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2860,TOY BONEKA DUCK  ,40000,BABYCAT 4K  ,40000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2861,URINARY S/O 1.5KG  ,280250,BABYCAT 4K  ,280250.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.02
2862,WHI MACKAREL 1.2 KG +POUCH + TEMP MIX PROMO  ,60000,BABYCAT 4K  ,60000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2863,WHISKAS POUCH MACK SALMON 80GR  ,69000,BABYCAT 4K  ,5750.0,3,31,0,0,1.0,6.123233995736766e-17,4,11.8
2864,BABY CAT  24 X 100 GR  ,550000,BABYCAT 4K  ,22000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,16.83
2865,BRITISH SHORTHAIR 4K  ,584000,BABYCAT 4K  ,584000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2866,CAT CHOIZE ADULT SALMON  ,20000,BABY CAT 12X195G  ,20000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2867,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",20000,BABY CAT 12X195G  ,20000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2868,"CAT ME-O ADULT SEFOOD 1,1KG  ",55000,BABYCAT 4K  ,55000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2869,CAT ME-O POUCH BONITO FLAVOR 15 X 4 SACHETS  ,48000,BABY CAT 12X195G  ,24000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.0
2870,CAT ME-O POUCH MAGURO FLAVOR 15 X 4 SACHETS  ,48000,BABY CAT 12X195G  ,24000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.0
2871,CAT ME-O POUCH SALMON FLAVOR 15 X 4 SACHETS  ,24000,BABY CAT 12X195G  ,24000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2872,CAT VEST COLORBLOCK REFLECTIVE TAO-TAO SIZE L  ,75000,BABYCAT 4K  ,75000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2873,CESAR BEEF & LIVER 100GR  ,17000,BABYCAT 4K  ,17000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2874,CESAR BEEF 100GR  ,34000,BABYCAT 4K  ,17000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.99
2875,CESAR CHIKEN & VEG 100GR  ,34000,BABYCAT 4K  ,17000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.99
2876,CESAR CHIKEN 100GR  ,136000,BABYCAT 4K  ,17000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,8.28
2877,CESAR LAMB 100GR  ,34000,BABYCAT 4K  ,17000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.99
2878,CESAR PRIME BEEF W VEG 100GR  ,17000,BABYCAT 4K  ,17000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2879,DOG CHOIZE BEEF 20KG  ,750000,BANTAL LEHER KUCING L  ,375000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.33
2880,DOG CHOIZE LAMB 20KG  ,750000,BANTAL LEHER KUCING L  ,375000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.33
2881,EXCEL DONAT  ,13000,BABY CAT 12X195G  ,13000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2882,EXCEL IKAN  ,13000,BABY CAT 12X195G  ,13000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2883,EXIGENT 42  PROTEIN 2KG  ,295000,BABY CAT 12X195G  ,295000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2884,FIT32 2KG  ,280000,BABY CAT 12X195G  ,280000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2885,KITCHEN FLAVOR ADULT CAT 8KG  ,510000,BANTAL LEHER KUCING L  ,510000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2886,KITCHEN FLAVOR ADULT DOG BEAUTY 1.5KG  ,110000,BABYCAT 4K  ,110000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2887,KITCHEN FLAVOR DOG PUPPY 1.5KG  ,95000,BABYCAT 4K  ,95000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2888,KITTEN SECOND AGE 2K  ,304000,BABY CAT 12X195G  ,304000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2889,NATURE BRIDGE FAST RECOVERY & IMMUNE 190GR  ,90000,BABYCAT 4K  ,45000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.0
2890,"PAKAN BOLT CAT UNGU ( TUNA ) @1KG,@ 20KG  ",23000,BABY CAT 12X195G  ,23000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2891,"PAKAN BOLT DOG (BEEF) @ 1KG, @ 20KG  ",380000,BANTAL LEHER KUCING L  ,380000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.02
2892,PAKAN IRUKA CAT ALL STAGE 300G  ,20000,BABYCAT 4K  ,20000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2893,PASIR LOVESAND LAVENDER 10L  ,65000,BANTAL LEHER KUCING L  ,65000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2894,PASIR SENIOR COFFE 10L IKOONA  ,60000,BANTAL LEHER KUCING L  ,60000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2895,PASIR SENIOR LAVENDER 10L IKOONA  ,120000,BANTAL LEHER KUCING L  ,60000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.0
2896,PASIR SENIOR LAVENDER 20 KG IKOONA  ,240000,BANTAL LEHER KUCING L  ,120000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.97
2897,PASIR SENIOR LAVENDER 5L IKOONA  ,40000,BANTAL LEHER KUCING L  ,40000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2898,PEDIGREE CHICKEN & VEG 1.5KG  ,62000,BABYCAT 4K  ,62000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2899,PEDIGREE DENTASTIX PUPPY 56GR  ,18000,BABYCAT 4K  ,18000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2900,PEDIGREE POUCH SIMMERED BEEF VEG 80GR  ,14000,BABYCAT 4K  ,7000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.0
2901,PENUTUP MAKANAN KALENG  ,16000,BABYCAT 4K  ,8000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.0
2902,PERSIAN  2 KG  ,350000,BABY CAT 12X195G  ,350000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2903,PET COLLAR FOOTPRINT @12 PCS (PACK)  ,20000,BABYCAT 400 GR  ,10000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.29
2904,PET DIAPER BLUE L 60 X 60 CM  @3PCS @40PCS  ,12000,BABYCAT 400 GR  ,12000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2905,PET NUTRIONAL GEL TAO  ,70000,BABYCAT 4K  ,70000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2906,PET PERFUME BORAMMY 50 ML  ,75000,BABYCAT 4K  ,75000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2907,PET TOILET MOTIF U  ,110000,BABYCAT 4K  ,110000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2908,PETOPIA DOG CAN GOURMET DUCK 380 GR  ,30000,BABYCAT 400 GR  ,15000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.98
2909,PETOPIA DOG CAN PUPPY DUCK 415G  ,36000,BABY DOG MILK 2KG  ,18000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,2.0
2910,RECOVERY 195 G  ,55000,BABY DOG MILK 2KG  ,55000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2911,ROCCO SMALL BREED ADULT BEEF & CHICKEN 1.5KG  ,65000,BABYCAT 4K  ,65000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2912,ROCCO SMALL BREED ADULT LAMB & CHICKEN 1.5KG  ,65000,BABYCAT 4K  ,65000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2913,SHAMPOO & CONDI PAWPET ALOEVERA 100ML  ,16000,BABY CAT MILK 300 GR  ,16000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2914,SINGLE BOWL STAINLESS STEEL MOTIF IKAN L  ,55000,BABYCAT 4K  ,55000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2915,TAS DOUBLE TONE COLLOR BACKPACK  ,350000,BABYCAT 4K  ,350000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.02
2916,WHISKAS POUCH TUNA 80GR  ,6000,BABYCAT 4K  ,6000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2917,WHISKAS TASTY MIX SEAFOOD COCTAIL 70GR  ,21000,BABYCAT 4K  ,7000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,4.46
2918,WHISKAS TUNA 400GR  ,22000,BABYCAT 4K  ,22000.0,4,1,1,0,0.8660254037844387,-0.4999999999999998,5,1.0
2919,BABYCAT 400 GR  ,64800,BABY CAT 12X195G  ,64800.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2920,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",40000,BABY CAT 12X195G  ,20000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.99
2921,CAT ME-O ADULT MACKEREL 1.1KG  ,55000,BABYCAT 4K  ,55000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2922,CAT ME-O ADULT OCEAN FISH  ,162000,BABYCAT 400 GR  ,5785.714285714285,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,26.28
2923,CAT ME-O ADULT POUCH CRAB STICK  ,69000,BABYCAT 400 GR  ,5750.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,12.27
2924,CAT ME-O ADULT POUCH OTAK-OTAK WHITE FISH AND CHICKEN FLAKE  ,36000,BABYCAT 400 GR  ,6000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,6.08
2925,CAT TOY TUMBLER MOUSE  ,12000,BABYCAT 4K  ,12000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2926,CESAR CHIKEN & VEG 100GR  ,96000,BABYCAT 4K  ,16000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,5.94
2927,CESAR PRIME BEEF W VEG 100GR  ,96000,BABYCAT 4K  ,16000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,5.93
2928,COUCOU DOG ALS LAMB 1KG  ,55000,BABYCAT 4K  ,55000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2929,DELTAMED  ,75000,BABY CAT MILK 300 GR  ,75000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2930,EXCEL KITTEN  ,15000,BABY CAT 12X195G  ,15000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2931,FRISKIES ADULT MEATY GRILLS 400G  ,26000,BABYCAT 4K  ,26000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2932,HERBAFIT  ,50000,BABY CAT MILK 300 GR  ,50000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.01
2933,KETOVAR 10G  ,55000,BABY CAT MILK 300 GR  ,55000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2934,KITCHEN FLAVOR ADULT CAT 8KG  ,520000,BANTAL LEHER KUCING L  ,520000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2935,KITCHEN FLAVOR ADULT DOG BEAUTY 1.5KG  ,110000,BABYCAT 4K  ,110000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2936,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,130000,BABYCAT 4K  ,130000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2937,KITCHEN FLAVOR CAT BEAUTY 8KG  ,580000,BANTAL LEHER KUCING L  ,580000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2938,KITCHEN FLAVOR DOG ADULT 1.5KG  ,190000,BABYCAT 4K  ,95000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.55
2939,"MTOP ADULT CAT FOOD TUNA WITH SALMON @ 1KG, @ 20KG  ",25000,BABY CAT 12X195G  ,25000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2940,PASIR LOVESAND APEL 5L  ,45000,BANTAL LEHER KUCING L  ,45000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2941,PASIR SENIOR APPLE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2942,PASIR SENIOR COFFE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2943,PASIR SENIOR ROSE 20 KG IKOONA  ,360000,BANTAL LEHER KUCING L  ,120000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,2.93
2944,PASIR TOFU 6 LTR TAO-TAO  ,65000,BABYCAT 4K  ,65000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2945,PEDIGREE DENTASTIX VP MEDIUM 344GR  ,118000,BABYCAT 4K  ,59000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,2.0
2946,PEDIGREE POUCH BEEF 130GR  ,50000,BABYCAT 4K  ,10000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,3.99
2947,PEDIGREE POUCH PUPPY CHICKEN 130GR  ,70000,BABYCAT 4K  ,10000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,7.34
2948,PET COLLAR COLOURFULL PITA HW  ,10000,BABYCAT 400 GR  ,10000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2949,PET COLLAR FOOTPRINT @12 PCS (PACK)  ,10000,BABYCAT 400 GR  ,10000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2950,PET CREAM MODLOL 100 GR  ,100000,BABYCAT 4K  ,100000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2951,"PET DIAPER BLUE XL 60X90 CM @2 PCS,@ 20 PCS  ",20000,BABYCAT 400 GR  ,10000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.29
2952,PET POCKET HOODIE  ,30000,BABYCAT 4K  ,30000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2953,PET PRINTED CARTOON VEST SML  ,40000,BABYCAT 4K  ,40000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2954,PET PROTECTION NECK RING COLOR NO.7  ,30000,BABYCAT 4K  ,30000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2955,PET PROTECTIVE RING NO.2 ( 33-41 CM )  ,40000,BABYCAT 4K  ,40000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2956,PET SNACK MILK ADULT DOG  ,10000,BABYCAT 400 GR  ,5000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,2.0
2957,PET SNACK STICKS BEEF 100GR  ,20000,BABYCAT 4K  ,20000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2958,PET SNACK TOOTHBONE BEEF 25 GR  ,42000,BABYCAT 4K  ,7000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,10.19
2959,PETOPIA DOG CAN PUPPY LAMB 415G  ,54000,BABY DOG MILK 2KG  ,18000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,3.0
2960,SINGLE BOWL TAO 13X15X5CM  ,15000,BABYCAT 4K  ,15000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2961,TEMPTATION DAIRY 2X6X75GR  ,54000,BABYCAT 4K  ,27000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,2.0
2962,WHI SKINCOAT 1.1KG +POUCH+TEMP MIX  ,62000,BABYCAT 4K  ,62000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2963,WHISKAS POUCH GRILLED SABA 80GR  ,34500,BABYCAT 4K  ,5750.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,6.15
2964,WHISKAS POUCH JUNIOR MACKEREL 80GR  ,30000,BABYCAT 4K  ,6000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,5.46
2965,WHISKAS POUCH MACKEREL 80GR  ,34500,BABYCAT 4K  ,5750.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,6.15
2966,WHISKAS POUCH TUNA 80GR  ,6000,BABYCAT 4K  ,6000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,1.0
2967,WHISKAS POUCH TUNA WHITE FISH 80GR  ,24000,BABYCAT 4K  ,6000.0,4,2,1,0,0.8660254037844387,-0.4999999999999998,6,4.56
2968,CAT CLIMBING FRAME  3 LAYER ( MEDIUM )  ,120000,BABYCAT 4K  ,120000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2969,CAT ME-O PERSIAN 1KG  ,62000,BABY CAT 12X195G  ,62000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2970,CESAR CHIKEN 100GR  ,102000,BABYCAT 4K  ,17000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,6.08
2971,FANCY FEAST ADULT LOVERS CHICKEN GRAVY CLASSIC CAN 85GR  ,45000,BABYCAT 4K  ,15000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,3.26
2972,FANCY FEAST ADULT TENDER LIVER & CHICKEN GRAVY CLS CAN 85GR  ,45000,BABYCAT 4K  ,15000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,3.26
2973,FRISKIES ADULT SEAFOOD SENSATIONS 2.8KG  ,145000,BABYCAT 4K  ,145000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.03
2974,HAPPY CAT MINKAS JUNIOR CARE 10KG  ,600000,BANTAL LEHER KUCING L  ,600000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2975,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,130000,BABYCAT 4K  ,130000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2976,LIFE CAT KITTEN SALMON 400G (KALENG)  ,48000,BABY DOG MILK 2KG  ,16000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,3.16
2977,MAKANAN TULANG 2 INCHES ( 10 PCS)  ,38000,BABY CAT 12X195G  ,38000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2978,NATURE BRIDGE DOG POODLE PUPPY  ,235000,BABY CAT 12X195G  ,235000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.03
2979,"PAKAN BOLT CAT UNGU ( TUNA ) @1KG,@ 20KG  ",46000,BABY CAT 12X195G  ,23000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,2.0
2980,"PAKAN BOLT DOG (BEEF) @ 1KG, @ 20KG  ",180000,BABY CAT 12X195G  ,20000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,9.07
2981,"PASIR MARKOTOP APPLE 5,5 LTR  ",45000,BABYCAT 4K  ,45000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2982,PASIR SENIOR COFFE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2983,PASIR SENIOR LAVENDER 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2984,PASIR SENIOR LAVENDER 5L IKOONA  ,40000,BANTAL LEHER KUCING L  ,40000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2985,PASIR SENIOR LEMON 10L IKOONA  ,60000,BANTAL LEHER KUCING L  ,60000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2986,PEDIGREE BEEF & VEG 500GR  ,48000,BABYCAT 4K  ,24000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,2.0
2987,PEDIGREE DENTASTIX PUPPY 56GR  ,36000,BABYCAT 4K  ,18000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,2.0
2988,PEDIGREE DENTASTIX VP MEDIUM 344GR  ,236000,BABYCAT 4K  ,59000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,3.93
2989,PET BATH SHAMPOO DORRIKEY 510 ML FOR FLEA  ,45000,BABY CAT MILK 300 GR  ,45000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2990,PET DIAPER BLUE L 60 X 60 CM  @3PCS @40PCS  ,80000,BABYCAT 2 KG  ,80000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2991,PET LEASH ROUND ROPE 0.8X2M  ,35000,BABYCAT 4K  ,35000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2992,PET SNACK STICKS BEEF 100GR  ,18000,BABYCAT 4K  ,18000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.0
2993,PETOPIA DOG CAN JUICY LAMB 380GR  ,32000,BABYCAT 400 GR  ,16000.0,4,3,0,0,0.8660254037844387,-0.4999999999999998,0,1.96
